"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABALON",14.0436711924043,0.231462258566216,0.150117000264637,1.54187905539131,0.123102986477768,0.297981806276453
"ABAT",13372.1353970758,0.210657970281077,0.148828173936062,1.41544416429901,0.156938308442642,0.345068818303826
"ABCA1",3142.96532553706,0.407300988317105,0.0983416285988171,4.1416945613,3.44749250906258e-05,0.00080612724949769
"ABCA10",136.860683385369,0.712005008368377,0.161955336933014,4.39630469641682,1.10109341761497e-05,0.000323532095037077
"ABCA11P",31.0353565628751,0.00795721071328211,0.110093544517803,0.0722768146682331,0.942381615644615,0.971393774179732
"ABCA12",5.39746501955289,-0.422585787299312,0.246277680857913,-1.71589153279025,0.0861818967416669,0.236130817702045
"ABCA13",20.6233412359997,-0.454742221408509,0.263975676809337,-1.7226671294301,0.0849487378184546,0.233704336594883
"ABCA17P",11.5145530052852,-0.285333943479322,0.190943891227211,-1.49433397238036,0.135088349913992,0.315216069272819
"ABCA2",3162.27732385248,0.143833435784826,0.11188381672343,1.28556068247451,0.198596425889694,0.400768268477154
"ABCA3",393.006094123776,-0.484918211330649,0.172726072921884,-2.80744072465513,0.00499368691759657,0.034166377529819
"ABCA4",107.432798020743,-0.430476220140048,0.161528930495995,-2.66501003144276,0.00769860262612557,0.0465453472130338
"ABCA5",1942.02540865979,0.117612916721341,0.0976338303889614,1.20463282299573,0.22834507974533,0.436754289852367
"ABCA6",3526.12381960071,-0.203187203639989,0.159631337976425,-1.27285285092328,0.20307026282061,0.406044692577123
"ABCA7",569.930738514092,-0.010989514722299,0.115828959598304,-0.0948770908450771,0.924412453276662,0.962484780196889
"ABCA8",1198.02305142322,0.213690684480908,0.210509308922248,1.01511275475155,0.310052082321996,0.524762591994207
"ABCA9",296.215788987082,0.228900813474939,0.162983719866308,1.40443974197362,0.160187943493966,0.349810422111952
"ABCA9-AS1",1.58515982579221,-0.313416924759851,0.265854133507342,-1.17890559242027,0.238435770611845,0.44890360928288
"ABCB1",2528.3670930895,0.145739397034606,0.170587734953621,0.854336902205948,0.392918346054342,0.603974398575042
"ABCB10",1251.10486162237,0.0632918488359808,0.0751772032013934,0.841902147735229,0.399842728057476,0.610586621055117
"ABCB11",1756.56450336179,-0.0234091466067027,0.236063188757489,-0.0991647479215882,0.921007463943465,0.960639216367599
"ABCB4",6459.69718660593,0.132792952263302,0.181648057858327,0.731045263180691,0.464751506260915,0.665658891226928
"ABCB5",26.8920553327046,-0.103104728058855,0.404090868534024,-0.255152333515731,0.798605445124538,0.894358729872042
"ABCB6",557.032632713022,-0.37545053790696,0.108678095787151,-3.45470294807421,0.000550899423631752,0.00677747055147425
"ABCB7",847.149268552224,-0.0307013751370935,0.0676854030948995,-0.453589307786911,0.650124450655977,0.802101594965167
"ABCB8",2313.93508845468,0.0643286017223871,0.0771159332668233,0.834180421571354,0.404179322050627,0.614948214424198
"ABCB9",128.978532273966,-0.358601442484586,0.121059673768649,-2.96218741816446,0.00305461788601691,0.0240380600097318
"ABCC1",619.8681318408,-0.253144846177914,0.154845631609028,-1.63482071497556,0.102086636927378,0.262942906177083
"ABCC10",618.084724868061,-0.106068168113746,0.0809653149387579,-1.31004453195761,0.190180771157119,0.390329358357254
"ABCC11",217.997815166016,-0.124781748293333,0.165719368557243,-0.752970213317165,0.45146781359193,0.654867896675456
"ABCC12",2.2107514119671,-0.599495907276855,0.391176085384997,-1.53254743752249,0.125387400886147,0.30110316116221
"ABCC13",1.97306979625242,-0.0303725149304106,0.461331530288371,-0.0658366336058262,0.947507890092463,0.974413533261731
"ABCC2",7206.3834804372,-0.0527174508665983,0.139706322082733,-0.377344776390143,0.705917400606382,0.83893041873371
"ABCC3",7618.09672084691,0.0817603555065051,0.115025014697432,0.710804999430535,0.477205082159084,0.674522011655573
"ABCC4",524.225863905571,-0.00862914364975275,0.185186593941876,-0.0465970212317914,0.962834406166071,0.982525290725396
"ABCC5",711.579435813364,-0.149570406384584,0.0711423196035961,-2.10241115580695,0.0355172748025249,0.131590322961086
"ABCC5-AS1",0.259527151652762,-0.270812287220227,0.505423009493402,-0.535813135004813,0.592087703368408,NA
"ABCC6",6344.00224881888,0.0874270578846756,0.10226626922782,0.854896326470194,0.392608544476707,0.603761034751672
"ABCC6P1",922.121516304061,0.196041681134799,0.10901349092034,1.7983249548265,0.0721255273958176,0.210735205715068
"ABCC6P2",175.274483949922,-0.00954681516878734,0.101018379874677,-0.0945057244100636,0.92470743537796,0.96263624993743
"ABCC8",18.7800342949548,-0.0785192910050636,0.281210262485714,-0.279219151929253,0.780076646788878,0.884117470694542
"ABCC9",1189.83194041481,0.00366875038875806,0.183760530824029,0.0199648443129025,0.984071417146534,0.993415230163575
"ABCD1",1537.12385779219,-0.298209805849496,0.100370292576178,-2.97109630943004,0.00296738708016609,0.0235799307176739
"ABCD2",16.6706472691511,-0.00971836838865994,0.185680115078585,-0.0523393061478168,0.95825833444477,0.980094762478272
"ABCD3",4349.4428920405,0.0824008098651608,0.0737038533885543,1.11799866732554,0.263567562542767,0.476198639851433
"ABCD4",1539.68172038982,-0.0104817884936688,0.0669672654004733,-0.156521076842339,0.875622307068982,0.937250332217886
"ABCE1",1649.72344375518,0.151076218350753,0.0636452615151513,2.37372295681098,0.0176097578305399,0.0816687214623439
"ABCF1",4237.1463342299,-0.211494936563389,0.0621494312452366,-3.40300679066309,0.000666486240307726,0.0078372389176167
"ABCF2",1626.34935180131,-0.115397901273355,0.0586611677149165,-1.96719407009027,0.0491608414054513,0.163522126734886
"ABCF3",2471.3498039143,-0.0912390506814619,0.0455764973170828,-2.00188816719937,0.0452967605634881,0.154851036394626
"ABCG1",743.64320229578,0.240547412532835,0.156042221537895,1.54155337037686,0.123182164195213,0.298098122527696
"ABCG2",1397.04589362559,-0.329492109319897,0.198981709626481,-1.65589143815481,0.0977438058031144,0.255264118089125
"ABCG4",4.26827693217118,0.196477746782233,0.156534269954627,1.25517400655578,0.209415599413749,0.414158838086284
"ABCG5",2174.70436494282,0.232821198712981,0.140505643864839,1.65702381988972,0.0975146593744421,0.254875187544914
"ABCG8",2814.20829461916,0.0848419379561364,0.153332928247019,0.553318448464353,0.580045370559848,0.754436467049999
"ABHD1",162.771439684241,-0.577439507825378,0.206011252989453,-2.80295129244682,0.00506373161751928,0.0344603772300501
"ABHD10",1446.32051064803,-0.0298537491730003,0.0649733100858583,-0.459477116581414,0.645891581188401,0.799720230711646
"ABHD11",828.243405778104,-0.163245556215758,0.107185797765401,-1.52301479878012,0.127755003039872,0.304681947472666
"ABHD12",3468.15683215105,-0.138743819296927,0.0835011996993174,-1.66157875331773,0.0965972663508416,0.25329259660812
"ABHD12B",37.4738509039083,-0.456375625406461,0.182622105105913,-2.49901634384175,0.0124538567222646,0.0647765663297753
"ABHD13",628.597803048898,0.0301993622052995,0.0674434011561077,0.447773417230229,0.654316730080577,0.804726893555047
"ABHD14A",863.350758158887,-0.0426542737619314,0.0943442191996793,-0.452113273327894,0.651187381990815,0.802851928503487
"ABHD14A-ACY1",23.9144920520875,-0.0952307912702762,0.11564833650093,-0.823451457682753,0.410251310906683,0.619691552339257
"ABHD14B",6810.42165887348,-0.0196340087794084,0.102483792898805,-0.191581597675601,0.848069958417592,0.921965520433337
"ABHD15",1168.69016373326,-0.0952654674507827,0.124254201087724,-0.766698160841458,0.443260997392484,0.648200747550201
"ABHD16A",265.387076986523,-0.0714575333821823,0.0819032537840984,-0.872462693247186,0.382956011861139,0.595049248567298
"ABHD16B",0,NA,NA,NA,NA,NA
"ABHD17A",956.531906583727,-0.0554326238808285,0.0644471033144352,-0.860125917690584,0.389719635835536,0.600976159934185
"ABHD17B",564.686286105947,0.0736840707096749,0.067661142357797,1.0890160606516,0.276146803292696,0.489753575171506
"ABHD17C",411.068162743317,-0.0893918552269252,0.108607310988237,-0.823074012361903,0.410465906134584,0.619807636548302
"ABHD18",387.015347560441,0.246086162833269,0.0719415036426858,3.42064247163242,0.000624734032461976,0.0074614643080149
"ABHD2",10107.9897310062,0.178208847078435,0.117901885619835,1.51150124649453,0.130660791262753,0.309037497253702
"ABHD3",1655.22420834147,-0.0399199613760799,0.0998216706060174,-0.399912775790325,0.689220762043882,0.828104687154018
"ABHD4",2026.01186243763,-0.0401273568821101,0.0913986055526248,-0.439036861005564,0.660634827496211,0.809532887044161
"ABHD5",524.469113210829,0.0587767507442624,0.0881993556338623,0.666407938264985,0.505150389892581,0.696825400196247
"ABHD6",1573.00500580603,0.0257023906397825,0.113024940293438,0.227404593827285,0.820109148499236,0.906832940704437
"ABHD8",969.363792675315,-0.136899348898731,0.0866427748588692,-1.58004344992095,0.114096916368019,0.283535856100467
"ABI1",1648.19343200512,0.0527119820874898,0.0502558603410005,1.04887234503248,0.294236875174186,0.509099003639753
"ABI2",850.997248637304,0.0149622697721416,0.0809654453412844,0.18479821495544,0.853387308005146,0.924841031314079
"ABI3",341.078846645945,0.0749071707765991,0.110668574003247,0.676860359422372,0.49849455714629,0.691068389833126
"ABI3BP",192.219763201159,1.13945915112912,0.199180975651189,5.72072281202485,1.06071825008755e-08,1.0214234603684e-06
"ABITRAM",477.176900693442,0.101488850314456,0.0686397851203032,1.47857179530179,0.139254795499058,0.321118193387128
"ABL1",1763.2368620145,0.080589454152772,0.0752107652291528,1.07151488097789,0.283937983279963,0.497971796103614
"ABL2",911.796318941765,-0.0250159198992624,0.0729593726832314,-0.342874657213328,0.731692757960811,0.854641378905989
"ABLIM1",2811.58904251338,0.0319906189672929,0.0882950933154924,0.362314798773533,0.717116800555379,0.845933482920302
"ABLIM2",249.917629123069,0.267930753759451,0.167231734568594,1.6021525726001,0.109121874859569,0.274554265902609
"ABLIM3",2950.75789592461,0.380147521246614,0.119611685235761,3.1781804637007,0.0014820247524891,0.0140163814203043
"ABO",46.395977781976,-0.177573182802275,0.246302487646488,-0.720955701662022,0.470936770129186,0.669394188187303
"ABR",599.335624822179,0.108867283198378,0.131682408062299,0.826741284582778,0.408383716027861,0.618237031874392
"ABRA",0.57774945167372,0.272375748904217,0.314217855424262,0.866837272937436,0.386031176517155,0.597606822011719
"ABRACL",522.299173145661,0.110875334918142,0.139000360579883,0.797662210771191,0.425066538896096,0.631799244125011
"ABRAXAS1",146.236453801485,-0.166918657431598,0.0860031811536865,-1.94084282921252,0.0522773442689071,0.170383928974892
"ABRAXAS2",691.333885893806,0.0172973774592176,0.0474673844317055,0.364405531636244,0.715555205389628,0.844965789181369
"ABT1",1451.25763950556,-0.164873538230034,0.0642180937499861,-2.56740006752489,0.010246431888456,0.056824779988728
"ABTB1",1222.5084306516,-0.045596797972308,0.0776648640032652,-0.587096862364827,0.557138654727492,0.737233097339205
"ABTB2",959.336746910775,0.165100242881319,0.109046039733257,1.51404162209998,0.130015283321398,0.308061042071783
"ACAA1",9118.33629984915,0.180410420060331,0.117870570397023,1.53058069925899,0.125873054850197,0.301927158854329
"ACAA2",13740.0597398788,0.159385466958868,0.129099473891631,1.23459424081511,0.216981553478284,0.422728913963348
"ACACA",2220.59165205397,-0.228951618191488,0.0913072996399225,-2.50748427666109,0.0121593991215389,0.0636827862521142
"ACACB",4078.41891427408,0.222808183160439,0.123886679912781,1.79848377014624,0.0721003783101606,0.210735205715068
"ACAD10",2201.2572401849,-0.0107610549231501,0.0760480353673916,-0.141503391523041,0.887472280954796,0.943546134298272
"ACAD11",86.6501238731576,0.244745232136852,0.160862122536373,1.52145967166082,0.128144524223269,0.304958632405071
"ACAD8",1126.81991551816,0.110093147852132,0.071054819764103,1.54941140119183,0.121282854769383,0.295228918567089
"ACAD9",2155.84661093605,-0.0444151390427904,0.0468350707793262,-0.948330776568314,0.342961087730582,0.557607877480613
"ACADL",518.13204792584,0.224376348632429,0.232976089070511,0.963087454715238,0.335503636926337,0.550382882784919
"ACADM",4553.51497488799,0.182516308295539,0.118247296899882,1.54351357773593,0.122706215697175,0.297531324201059
"ACADS",4290.65516869047,0.197755329358391,0.109647166203954,1.80356078688388,0.0713001880337347,0.209499928362645
"ACADSB",9908.97770377514,0.0984479897656302,0.129474510477992,0.76036580020408,0.447035960097165,0.651270218546483
"ACADVL",22579.848325378,0.228459758966762,0.0962083469935485,2.37463552909897,0.0175662860253482,0.0815742589756687
"ACAN",84.7441878444676,0.126390784944614,0.260722713086808,0.484770902573923,0.627838865185304,0.787581803490065
"ACAP1",300.662606311345,0.117308384909573,0.134648261931591,0.871220936881995,0.38363353021073,0.595579388649737
"ACAP2",1017.89335568357,0.0816591215332236,0.070188989772989,1.16341782090513,0.244660022570949,0.45579590562423
"ACAP3",1317.24273619464,-0.00659744006751824,0.0835785001010441,-0.0789370479195261,0.93708269518859,0.968914876156488
"ACAT1",13697.8154770957,0.3141366539277,0.107447292061235,2.92363490881344,0.00345970267394095,0.0263267963891663
"ACAT2",3170.80135273374,0.0802976203533085,0.10924920985708,0.734994975783843,0.462342553976078,0.663636650498767
"ACBD3",2035.55698809594,0.042565523036951,0.0703323052200773,0.605205856736231,0.545042224830731,0.728178062246266
"ACBD3-AS1",3.56298079703871,0.267128392636547,0.176693208682077,1.51182037288819,0.130579565157098,0.308914359335915
"ACBD4",2536.1615382464,0.199917249946241,0.115853470049347,1.72560433331076,0.084418619251297,0.232926341343934
"ACBD5",2726.21607757941,0.14615759998895,0.0825138384329037,1.77131015554195,0.0765091395968224,0.219009933673109
"ACBD7",8.86618969935845,-0.34422949764542,0.208350177323363,-1.65216800901096,0.0985003060218318,0.256480946788656
"ACCS",598.083830329925,0.108611691363971,0.10539423454765,1.03052782564559,0.302762297041038,0.517802475402793
"ACCSL",0.163707760449176,0.183893964135896,0.515238236182119,0.356910553647061,0.721158768662711,NA
"ACD",541.408009196559,-0.273448039297394,0.0800161940096534,-3.41740872184453,0.000632202896796074,0.00752241994553401
"ACE",309.363641182118,0.0695720737621737,0.125305911595929,0.555217809567685,0.578745688673106,0.753717797660278
"ACE2",396.954700966076,-1.28201998025059,0.314252092457729,-4.07959091130964,4.51150239682511e-05,0.00100395145248677
"ACER1",3.73295499871369,-0.792911775932824,0.352072812218322,-2.25212441408607,0.0243144108733721,0.101657942441758
"ACER2",31.0430260448139,0.294724486325608,0.176054926050789,1.67404850825126,0.0941210663096869,0.249119788826926
"ACER3",516.036351975404,0.0740590575007607,0.0794508861464128,0.932136330918751,0.351266074372742,0.564782315238809
"ACHE",289.083856488533,-0.740608406998458,0.22838173573555,-3.24285304432589,0.00118339232527378,0.0118985127721524
"ACIN1",3518.82423428094,-0.00707288664600044,0.0467834312030557,-0.151183580684832,0.879830902131084,0.939713519619209
"ACKR1",118.207538804075,0.608653609736555,0.263147530408028,2.31297481223858,0.0207240240187645,0.0911302485578831
"ACKR2",489.044069051242,-0.00549521539588081,0.173311801007722,-0.0317071045591175,0.974705629118006,0.988740082103308
"ACKR3",1043.48101502814,0.573750060810882,0.19583807370971,2.92971662732625,0.00339271240520285,0.02595688418354
"ACKR4",7.81233092057124,0.429603015806314,0.160706150260707,2.67322075172224,0.00751267949889843,0.0457739761818128
"ACLY",4325.39198761533,-0.030111135219469,0.0767701056048018,-0.392224746628272,0.69489216092749,0.831488464482125
"ACMSD",3172.64946904303,0.101768509972099,0.162173053487573,0.627530331232848,0.530311660451464,0.71783494692173
"ACO1",7448.08140560243,0.143953944905266,0.100089794742461,1.43824797798487,0.150363706568317,0.337085198269819
"ACO2",3735.82780930302,0.0137350208488541,0.100956122391712,0.136049409619377,0.891782220828317,0.945540370917283
"ACOD1",0.496475093472462,-0.839614941738637,0.46377041314148,-1.81041075055062,0.0702321133785537,0.207252726274503
"ACOT1",461.625991755664,0.124485608332476,0.133485127940406,0.932580357476618,0.351036679012024,0.564499168427944
"ACOT11",43.2291982480814,0.0423612329023397,0.205796981239803,0.205839913914863,0.836915961952641,0.916187714653095
"ACOT12",1757.76076302442,0.450588738981934,0.179018224528222,2.51699926177572,0.011835907716486,0.0628014723549668
"ACOT13",2792.80184072033,-0.152148593590992,0.0907796134029051,-1.67602160757961,0.0937339603062465,0.248367728776888
"ACOT2",1475.99161640041,0.221006660582127,0.103473653636585,2.13587374964391,0.0326897057724408,0.124533612082208
"ACOT4",616.300042294512,-0.053685359369477,0.105341808006036,-0.509630130578362,0.610310610739513,0.774542040886394
"ACOT6",18.5383745144039,-0.287768460386597,0.214282361825263,-1.34294049186026,0.179291243609345,0.375473012639777
"ACOT7",1305.58867728612,-0.0741442259577161,0.0869395947623038,-0.85282460955137,0.393756574490947,0.60473633685593
"ACOT8",1211.51785867222,-0.134347658232199,0.0809250759718634,-1.66014868220711,0.0968845454179058,0.253676813085939
"ACOT9",855.319974481656,-0.00103178857202806,0.0668628637967206,-0.0154314145915878,0.987688001187714,0.995346318388436
"ACOX1",10880.7360497999,0.104165587290567,0.106059281399459,0.982144946826865,0.326028445029331,0.540868949549384
"ACOX2",4892.70944855729,-0.254271764802975,0.132219420037573,-1.92310452375844,0.0544669243430219,0.175016197816915
"ACOX3",1055.57864072478,0.0737290797751769,0.0769485502482804,0.958160739055959,0.337981711340523,0.552565407836779
"ACOXL",5.87636866569454,-0.370949393580782,0.203575826675919,-1.8221681799741,0.0684294711200155,0.203520756096803
"ACOXL-AS1",2.95369946098014,-0.0506548629639875,0.202575848531694,-0.250053811108989,0.802545734833732,0.896378235920039
"ACP1",3474.87857577071,-0.0041752811555224,0.052592425911264,-0.0793894003400243,0.936722899334636,0.968887440346718
"ACP2",4110.15844474019,0.0522047240261253,0.0718402917581155,0.726677505735881,0.467423536366663,0.667207818623591
"ACP4",13.0978840790687,-1.06944326372106,0.275381506106635,-3.88349703958312,0.000102964786168716,0.00188694549739122
"ACP5",2085.61885411711,-0.357109232920303,0.18461353640177,-1.93436104351057,0.0530687526821243,0.172353445588043
"ACP6",994.93902127471,-0.15160586007437,0.0874529695451775,-1.73357017906695,0.0829943754656942,0.230618552497473
"ACP7",1.47229248915205,0.0525577818746128,0.244342577600789,0.215098745338124,0.829690332087123,0.911669589484735
"ACPP",10.6853576927787,-0.836509313979712,0.265202811686452,-3.15422490681853,0.00160925015041457,0.0148938245681663
"ACR",15.7347369244944,-0.213490051335317,0.173904643274116,-1.2276270910076,0.219586987240214,0.426152963656771
"ACRBP",73.5319741626906,-0.0311228475577077,0.147450813441979,-0.211072742368793,0.832830509503319,0.91341449284675
"ACRV1",5.27207366116628,-0.254493714769778,0.177228643970014,-1.4359626585691,0.151012967126741,0.337996985171279
"ACSBG1",5.78842436305,-0.1119167930653,0.148668105007542,-0.75279625754039,0.451572356038286,0.65490225085477
"ACSBG2",3.30969787857415,-0.268799055825431,0.214166890992245,-1.25509155304106,0.209445526506334,0.414179359566572
"ACSF2",3381.61304073563,-0.018998791988708,0.108803322371614,-0.174615917736577,0.861381440206558,0.929048254290599
"ACSF3",1173.70734368626,0.0606396927442652,0.0976927503382735,0.620718451822603,0.534784886677675,0.720842312781639
"ACSL1",25127.9851999015,0.588570503359671,0.148895949705185,3.95289801049017,7.72103521896517e-05,0.00151173873487779
"ACSL3",3840.6141273974,0.0973589714934416,0.0868100341110457,1.12151748919833,0.262067651292654,0.474846321641711
"ACSL4",12694.5200246602,0.5906282631276,0.217817254974677,2.71157701990261,0.00669639820960681,0.0421709857522355
"ACSL5",6613.13312446091,-0.280855031314832,0.169155871133378,-1.66033274182592,0.0968475324343025,0.253642597925664
"ACSL6",797.196805769113,-0.398527985802069,0.238338641493325,-1.67210815378098,0.0945029970678214,0.249725083308195
"ACSM1",2230.32343279831,-0.6279902277181,0.261646764804999,-2.40014520411185,0.0163885694265317,0.0781259773404758
"ACSM2A",10035.6333099429,0.239412948695485,0.177545802900399,1.34845738273967,0.177511318453903,0.373147180139504
"ACSM2B",13428.7008028335,0.094286213976834,0.165343612599837,0.570244066246602,0.568512172011857,0.74626249235214
"ACSM3",1084.25146182389,0.123287282905386,0.169856812982049,0.725830661372503,0.467942587843873,0.667554623760742
"ACSM4",3.22427171173122,0.0645922190450838,0.232091086429919,0.278305470660924,0.780777876967789,0.88453365366645
"ACSM5",4362.47184794424,0.147478640270016,0.197757946470747,0.74575329538948,0.455816457965761,0.658515525232178
"ACSM6",3.519064357491,-0.959675550410934,0.242171756927114,-3.96278890068822,7.40792801724087e-05,0.00146533104617412
"ACSS1",799.545143121797,-0.236391901123798,0.164611933823524,-1.43605567125666,0.150986500531097,0.337996985171279
"ACSS2",5183.2654372379,0.0195999005630971,0.125953058012504,0.155612740749425,0.876338281625184,0.937767117206562
"ACSS3",4129.90365604157,-0.0423522679759629,0.178271647334995,-0.237571529792271,0.812213434292986,0.90199577176537
"ACTA1",12.689649536704,-0.19474956856577,0.175766552566157,-1.10800129900976,0.267861254892561,0.480493894509913
"ACTA2",4574.04109217832,0.573162564017714,0.131264420479501,4.36647312290708,1.26268817099568e-05,0.000362958601119994
"ACTA2-AS1",20.7157849665936,0.50914646633415,0.145399025431118,3.50171856258661,0.000462267642830622,0.00590659831928029
"ACTB",120029.916541477,-0.0662709191621971,0.0631628385421828,-1.04920742467802,0.294082662205707,0.508915307860473
"ACTBL2",0.998896296643338,0.442804309916411,0.397083009591625,1.11514292785231,0.264789178304829,0.477368627554064
"ACTC1",7.76020148556544,1.07412560643434,0.327001425253493,3.2847734703348,0.00102064395855772,0.0107306909489059
"ACTG1",65313.8054722553,-0.0908114798744434,0.0778679099515579,-1.16622469937793,0.243523608807294,0.454661818329296
"ACTG2",295.983957498509,0.224923079465419,0.172496197473122,1.30393065331464,0.192257227669177,0.392802523692885
"ACTL10",34.7054808086726,-0.361870070207789,0.178814737046187,-2.02371502587239,0.0429994816457623,0.149188342395263
"ACTL6A",1009.64190610795,-0.181679336767152,0.0702862646550921,-2.58484837199255,0.00974218303463972,0.0548321327281728
"ACTL6B",8.49766744708133,0.224722956065295,0.217999927908675,1.03083958889856,0.302616049848358,0.517677730623181
"ACTL7A",0.110368224913907,0.0314035261249748,0.830134450891108,0.0378294456895081,0.96982366690443,NA
"ACTL7B",0.433323042191435,-0.0885152595724099,0.334546027211233,-0.264583203424267,0.791330560857423,0.890393984053777
"ACTL8",29.2523424703775,-1.03578438834646,0.495353479987237,-2.09100052829577,0.0365280166226772,0.133976113599622
"ACTL9",0.032252716622101,0.0507992296251557,1.82738060619698,0.0277989322273019,0.977822517593961,NA
"ACTN1",5699.52345104616,0.0351802832247949,0.0854267826088971,0.411817958612092,0.680472857394892,0.821836040153921
"ACTN1-AS1",2.99460981428592,-0.0128984217824914,0.202166111329482,-0.0638011074045449,0.949128596476104,0.975182565417637
"ACTN2",321.197917611835,-1.03235041896256,0.305108805432072,-3.38354842791451,0.000715555868134478,0.00827459119346556
"ACTN3",2.90590502843646,0.0416645371733447,0.224096662809412,0.185922167028339,0.852505798498768,0.924369707298413
"ACTN4",12799.5705480939,-0.0885754456257788,0.061512414320065,-1.43996047960169,0.149878580495153,0.336282326603454
"ACTR10",1363.63031968351,0.0122581988191959,0.0528831586198971,0.231797780977927,0.816695080646416,0.904768278835702
"ACTR1A",3669.63051729734,0.0467372594857297,0.0602543440998967,0.77566622264186,0.43794608844846,0.643301606569618
"ACTR1B",2511.25061585649,0.0239135849722783,0.0477589884197851,0.500713808301092,0.616572552870999,0.779302386555692
"ACTR2",5684.62511891478,0.0704263949662823,0.0587350745248296,1.1990517682328,0.23050781676119,0.439168115021013
"ACTR3",3927.9512697795,-0.0245610275977131,0.0482065151046249,-0.509496020287032,0.610404587160846,0.77456850428287
"ACTR3B",307.908673960188,-0.00110562480356536,0.0779879759498434,-0.0141768623957676,0.988688879266362,0.99581096596634
"ACTR3C",248.342407947113,0.29147252403579,0.103366179200188,2.81980553301964,0.0048052760897667,0.0333114443591975
"ACTR5",380.641809733404,-0.193320474701603,0.0783726911400191,-2.4666815939269,0.013637156090908,0.0689835605983489
"ACTR6",674.676455162498,-0.159724376462599,0.0542711126702856,-2.94308276730894,0.0032496152628527,0.0251796067865446
"ACTR8",567.434956657044,-0.0834848847505279,0.0519352457204531,-1.60748030730218,0.107949045897689,0.272574557490171
"ACTRT1",0.148193508575383,0.384342779655473,0.875271791873216,0.439112494226417,0.660580026357298,NA
"ACTRT2",0.0272890302153688,-0.0350093224654697,2.42982199803997,-0.0144081840125368,0.988504330170631,NA
"ACTRT3",82.7555702711404,0.0395509757443394,0.107057217519252,0.369437733025584,0.711801477190758,0.84240511784086
"ACVR1",993.625746342113,0.115788475427814,0.0781780967772251,1.4810858821207,0.138583689438764,0.32023292547559
"ACVR1B",2164.07035587972,0.0286987370592405,0.084201300639438,0.340834842707865,0.733227918611879,0.855587834757214
"ACVR1C",69.4833676499114,0.0877298988395619,0.165466659406711,0.530196833332601,0.595975466383064,0.765474733559185
"ACVR2A",398.0486735066,0.0783512266741046,0.0655580210397776,1.19514325526338,0.232031064435899,0.441017234889155
"ACVR2B",406.448065673114,-0.170209404098873,0.0924132751000012,-1.84182850261165,0.0655002394555636,0.198175174645261
"ACVR2B-AS1",44.851510142718,-0.13487238582044,0.103943271983013,-1.29755763165202,0.194439389108797,0.395886444812096
"ACVRL1",613.748105753982,0.279456700587289,0.0966089972491335,2.89265708727554,0.00381998105402651,0.0281909556422088
"ACY1",839.052631012895,-0.0439694238668752,0.0955243447126376,-0.460295477547078,0.645304146870868,0.799273173027323
"ACY3",1008.57915727397,0.103748133659826,0.148834612582928,0.697069934602877,0.485759028549913,0.680883764733527
"ACYP1",118.271742972377,-0.114148209115894,0.0810904690492658,-1.40766492602902,0.159230312244467,0.348455126933238
"ACYP2",585.684356476392,0.117421316148865,0.0908506998634541,1.2924646296104,0.196196287389231,0.397842917378682
"ADA",332.409158144884,-0.191799789888985,0.106192294797141,-1.80615543015978,0.0708940645725877,0.208624914289522
"ADA2",1452.7214134682,-0.196172108683435,0.137474485768637,-1.42697103092702,0.153588244896443,0.341101474801462
"ADAD1",0.538515494911184,-1.7720894977276,0.962124607241641,-1.84185030129111,0.065497049931055,0.198175174645261
"ADAD2",4.05429099308612,0.574109173635096,0.220178829641666,2.60746764150505,0.00912146913654655,0.0523114032641415
"ADAL",341.680441998457,-0.0419517143667058,0.0910995550096052,-0.460504053639807,0.645154462542107,0.799227956783495
"ADAM10",3013.47322897475,0.113688977317579,0.0626633756816566,1.81428108653359,0.0696344618782798,0.205976832573493
"ADAM11",32.9724497137652,0.0818433072611539,0.192252155588117,0.425708138412221,0.670320531068656,0.815057134287406
"ADAM12",95.333891666152,0.772515362686516,0.223496856490337,3.45649319107948,0.00054725303323469,0.00675221637104071
"ADAM15",3903.96496074118,-0.135529155507574,0.0981382015159874,-1.38100304890441,0.167278023208508,0.35919166041681
"ADAM17",339.624876512338,-0.0196342487219138,0.109361538699523,-0.179535227424515,0.857517459184806,0.92713807648396
"ADAM18",0.443316292325746,-1.9172380690196,0.98194164481532,-1.95249695248457,0.0508792324189258,0.167268240036459
"ADAM19",465.173467200905,0.38065078216924,0.0987475645994554,3.85478653284518,0.000115830651929706,0.00207510766240241
"ADAM2",0.200323548632863,-0.063049989341925,0.889697137788924,-0.0708668002446506,0.943503766485054,NA
"ADAM20",1.36125046314566,0.447452007013777,0.192865617602827,2.32001956893751,0.02033981875633,0.0900165385544065
"ADAM20P1",7.70299593993716,-0.00324183110330272,0.140162782014231,-0.0231290436499296,0.981547338396987,0.992557535271608
"ADAM21",9.43624282202045,-0.00160247641365312,0.22073949208942,-0.00725958186496128,0.994207742588911,0.9972203506816
"ADAM21P1",0.564798902313792,-0.171242917992545,0.370133666901525,-0.462651558897786,0.6436141454737,0.798198928618381
"ADAM22",64.640605658539,-0.00836246685794411,0.203582939390074,-0.041076461922584,0.967234939427107,0.984414017693343
"ADAM23",108.944216958382,-1.39200501411354,0.26626753640755,-5.22784351744229,1.71498561176082e-07,1.0845364234374e-05
